,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
0,0.1515061539931002,0.11382795181991533,0.13685633137357475,0.10829318373958897,0.09875358249662634,0.12354574862595938,0.12700527632819228,0.12982697091012205,0.10908268972246683,0.11866834650221886,0.14039330352143425,0.15662233592899896,0.075097676848357,0.08495637831475027,0.07222238580065017,0.0571190431635879,0.04825687946497588,0.08047419486078138,0.06953754233980719,0.059282654084916106,0.08573883796497632,0.06422143316894935,0.07551843391115384,0.04428766105447231,0.05949261978192329,0.06711304542689721,0.07268400486730317,0.07536978433755469,0.26225498693283417,0.3948949096898024,0.3041919228192644,0.483732883787682,0.1998389362547512,0.08638260709896448,0.01757829688739619,0.008582329117190174,0.047810246000764584,0.021372575604367006,0.023665073201777822,0.011211478773062512,0.006905114551640721,0.015560962566456641,0.01001888126465289,0.0017164456503186406,0.004751076147031204,0.021397526894598746,0.012835442235921944,0.008522724199945745,0.04047412535775075,0.0,0.015513020567231145,0.018636110013416956,0.019629134216972776,0.017372852842124954,0.014075762862527734,0.02820758576929546,0.0218925118089989,0.018312859500063606,0.0,0.03316730181344924,0.007316082194311537,0.0,0.0,0.006193869825478084,0.0,0.007310069054005727,0.03418293901435688,0.024455616441375613,0.07479691578056341,0.0015475002254797298,0.048522494412805615,0.07993633861587329,0.07735122743737505,0.042858035857954356,0.05212658421576574,0.08775469943833089,0.06723101282974964,0.09562773701097793,0.06190129218639699,0.0982929406402626,0.16181698091069582,0.24284523919291454,0.2069315754123869,0.3495555082667123,0.6159607930490815,0.2968804128733001,0.14511242120752194,0.2178034414472811,0.25094770137591293,0.22414263276161855,0.16954862495501746,0.17328888460821704,0.19730491532719668,0.1858270109929108,0.1332697823695345,0.12221567807873632
1,0.18515236105523739,0.15846646161207734,0.12201986614281518,0.13352724888122539,0.11656727449534356,0.12408601936941138,0.12664185375524578,0.0857796518726262,0.10373738669995958,0.07385729627015156,0.09277129400023759,0.09449731788587358,0.106649769627931,0.09621431040782988,0.09560623642706269,0.07495001231088586,0.06504574302644599,0.059872326215633126,0.06428776463733893,0.07260244166040168,0.0576773936183363,0.07449974279988149,0.06808301658647768,0.06867065584759123,0.08249308742188788,0.07735972491495376,0.12198025819642393,0.15558945667616608,0.22569444240986827,0.40354691528574654,0.18922883535075846,0.29051425875832354,0.3010833123218107,0.16265972771166218,0.13769067974479773,0.1391433728409177,0.0827359342130974,0.2183734281512726,0.2561769258987923,0.0690970880144276,0.17291362088199122,0.0382369927555661,0.09275418510029068,0.044755459561813836,0.04583096074695405,0.03660836928321679,0.026645843303304797,0.01988734949691726,0.04077375162579672,0.022786305555506543,0.05047249979494925,0.04161649763567821,0.1674795142097423,0.30432265918857404,0.21548156218445677,0.23348810575894358,0.2188180392045048,0.22928630035978928,0.143091216406177,0.14422065718245652,0.11601146113348666,0.13498578420201904,0.15648506983698912,0.1776845526024211,0.20551071005024885,0.14530738450584116,0.14209918935088858,0.1615211921248409,0.15849173464299648,0.13776503658606762,0.14402484310374755,0.16754448591059956,0.29226168951568127,0.3994110745979886,0.21866621273782377,0.2154370491269663,0.21990787063847045,0.1944247844656814,0.18398889551675726,0.21568100351943323,0.17154312984088754,0.16579461118256023,0.1983470244953427,0.24628355981138464,0.25103925033428737,0.21333258231338184,0.18595210148938002,0.190285928337667,0.19180913743146466,0.18288003026926494,0.17988917732057821,0.1911804380813212,0.29086547012749703,0.15761957854741454,0.1636134074572607,0.1413408913600745
2,0.06835952068488793,0.05766820745885293,0.06435868088426912,0.06595745882659965,0.05933757418919942,0.05374114587619293,0.053774402012861405,0.05871320030303385,0.05913951819710485,0.048390644050407584,0.050158811410215165,0.05395777909920126,0.05283404614031984,0.052152321059050114,0.06268278673014903,0.06185197634030285,0.05818892033829819,0.06001098815757281,0.0560679630553478,0.057111389268157044,0.049957117257680976,0.05346143491544295,0.06736364196592397,0.0759323875596566,0.08022758360347859,0.07433132414129424,0.07762082772679929,0.10106770338808777,0.09148694918509123,0.16086854797718908,0.09912462919119105,0.06941064229495673,0.07877737196870774,0.08488970559996546,0.09397423927996303,0.09260670794503958,0.08666160154344887,0.13383941509871078,0.10270743443333327,0.08148590953908816,0.07859203907267774,0.07780955151422649,0.07664964633771507,0.0844524402440488,0.07610585458475468,0.08484295115794677,0.0745209451051527,0.07708464652363506,0.0917937763762619,0.08557665352688754,0.08549814371542662,0.07533218801976836,0.0837239482182963,0.08612472160803752,0.08091996567753218,0.08080404970136056,0.09763696513541878,0.07463163567895871,0.07946208590823277,0.07429451436416477,0.08931150902830669,0.10178810300595177,0.10853219281015508,0.113376487162682,0.12148563620893228,0.1162805275138393,0.12709423883485949,0.1092449295341965,0.12086487008477761,0.11082455999398176,0.10384376718104661,0.11344116785978751,0.11705281518880722,0.11575582651257556,0.10473083389407022,0.1535596329659616,0.1250094103668068,0.12864082605419422,0.13430805898201892,0.131394655663959,0.1347264402774113,0.12979088765281713,0.14527417144749075,0.1497089192404758,0.1662040471049595,0.15325567639653861,0.16116539226475937,0.14985546424351884,0.1577909095612957,0.14720162010850096,0.15020497195666693,0.13223696418176095,0.13893165613428576,0.1269792795994848,0.09848558893821861,0.08932299062216593
3,0.07067348077570537,0.08064837575240073,0.06613430692600065,0.05915273368156393,0.0474291503152418,0.06805186987716144,0.059220578359986745,0.05489650313292798,0.04849292709228822,0.051893586935514074,0.054089316704318116,0.0713769828257239,0.050148144300309165,0.03846300078244052,0.046895897419649,0.06105440726152559,0.05499204996028969,0.05809021508207795,0.056438823924458086,0.05264816334903676,0.05190377215726596,0.056698666419111865,0.04039681948971447,0.03708325325349391,0.06229916797034303,0.03613392531706113,0.02288869051313336,0.022465694239819985,0.009936278832111203,0.028636863024731184,0.009518154997008869,0.00922995756821249,0.0024563325598904603,0.04346995887870597,0.0311486818022773,0.013070002713310018,0.018662230672907027,0.018711633166178784,0.028088695686039937,0.009949260703322525,0.02316869423580802,0.021234411175318834,0.00623921150654462,0.003983519582925503,0.00402270279847275,0.00515584510967318,0.0,0.009098549562188358,0.04299513023153383,0.014000273621095646,0.01447830998462186,0.010268445683125666,0.007898404666481415,0.014145306224435881,0.013895634597539657,0.014786202735670552,0.0011052943617128603,0.01276502878945426,0.020144422912405386,0.012447872252763071,0.008037628458068893,0.0,0.016107124281187057,0.0020031963886885415,0.0,0.0,0.008465331047795222,0.013008495771645867,0.013136977737476923,0.004344515322407182,0.00408821696798371,0.01075778120789371,0.01278954522270485,0.017782122219335953,0.012910180436092477,0.04172591317828968,0.022544710123250034,0.01895248168466518,0.005416242523792863,0.010651935535623097,0.005369181570660226,0.03426323390294489,0.04386627334684594,0.046691804070736434,0.08423081434435481,0.11122017326582448,0.19207897630572868,0.14941724227637065,0.09267770018890807,0.07651876553534594,0.0869508735346135,0.06813804144577852,0.07305576548036888,0.0900922866690466,0.07545421081518461,0.06905295169335676
4,0.012871555651506368,0.026753958551399636,0.019532148795094337,0.01911265201472568,0.012613377199645497,0.03716592824162275,0.041642343953706334,0.02707153792944368,0.025847989201971122,0.04204248019256072,0.0356757092146774,0.02316792107816159,0.01968252517817435,0.02258305363323826,0.02009598284852308,0.020079313494819936,0.01867708227993332,0.009281408953391851,0.007520053062102824,0.03000853097443899,0.06554709799768463,0.04404948161724611,0.03263566089008265,0.05395215096379825,0.0638186912304822,0.04280964666332955,0.06443220248127483,0.0763797634787574,0.09136400959095257,0.07492874114168638,0.05995665756077594,0.19636884013950232,0.0903203172465074,0.09944810590530402,0.112258562414727,0.11110537521291468,0.10065533308827565,0.09696872802605626,0.3432459690001721,0.252875984495843,0.2962883596456747,0.27874534996713457,0.32567736884922693,0.34626789930234686,0.23943061244438169,0.20305928681097773,0.15794352288268185,0.38973652333090175,0.2685451368529457,0.09368328596355686,0.10148146254490711,0.13758302105554496,0.10558968288868235,0.10008369132620365,0.09806004337150499,0.055449587537137815,0.05682128244752126,0.06408588052591625,0.062043476670898996,0.03684196642673808,0.05804997988523211,0.048753256301788755,0.05166895235869456,0.0651291753567249,0.06562548577512853,0.07091569771092868,0.07804279992595214,0.060596123923962755,0.06449982129267608,0.07656133581309227,0.06155453124619955,0.10105820654769342,0.11228452941953564,0.10250347016491226,0.10145459730958695,0.14645336122650185,0.14211602604217552,0.11380583682135016,0.10193437379410922,0.09821881993292549,0.09265776846479025,0.09539761062499677,0.0793968432903442,0.06891928583178206,0.07243404793651835,0.07365529478047239,0.05089469655264052,0.0461093942953934,0.0461543194940551,0.04146952832245627,0.03574901870048693,0.00990306850276676,0.0075071943977629485,0.03435690165509959,0.02788555793313095,0.02957410184909217
5,0.07573625643103532,0.0710255766008299,0.04939302466574863,0.06380427441668828,0.05172446956305642,0.06816310627978944,0.09843380833722082,0.22417724340234346,0.0562140344635127,0.057874552915064666,0.04289531057576368,0.05824125439973014,0.07008788390801353,0.05382679149575108,0.04432549893379424,0.03780995993151538,0.04124360973969399,0.037532714696863895,0.03745647144987002,0.07345289911692918,0.0536684345582818,0.04857397284228659,0.03773998466856797,0.04363249034980799,0.07258106681612264,0.19487102751574684,0.34676279350183065,0.11998701927928017,0.07515381387147838,0.08876334552818384,0.08994004922962623,0.07162203819396815,0.11741079645752243,0.11316877245317812,0.12722690557341385,0.10960966575229074,0.1066938816170302,0.0833003089125553,0.11038817020067285,0.09484049625342655,0.05537423381927709,0.06473115410005668,0.07739211966730575,0.09865111396971112,0.05861331996320212,0.06212430097540319,0.08617334874297836,0.1261223453758907,0.06672557035196397,0.08196958398280041,0.08178557648751741,0.11524335290842543,0.08488520428436917,0.06715981934216296,0.10490079386810743,0.05972727388720026,0.05321042087851409,0.0757844387753461,0.06820079512186185,0.04724354444099756,0.08524677499741591,0.06945047027481334,0.06977775940574368,0.07296193335267277,0.0848734484794466,0.047693445827487774,0.10375711944302213,0.09686419337925904,0.10811051483164098,0.10816494757244752,0.09111512658472883,0.09250540093977705,0.1304369515298674,0.1769910905030854,0.12751412227344974,0.137236986952191,0.10695777425669296,0.14259387761951015,0.17193522656555776,0.12052201540579853,0.11772057134112665,0.13036841644681463,0.09740743704866316,0.10870918187836659,0.12646076191221883,0.11782396214717114,0.12294692244979993,0.12153680065180726,0.06896941015332134,0.07367537029937452,0.05696050176818096,0.05445956219750026,0.04459077058435609,0.09365917067549379,0.1959459396925721,0.06677293072612721
6,0.016907157309015496,0.00851630200639328,0.02020892155020359,0.0322890369990374,0.014683142042361635,0.04269456154786619,0.04850141179850573,0.05915547066999308,0.06580787526727375,0.05681577530574204,0.061890110782241124,0.06299611231853407,0.054530415205931014,0.04957301707763157,0.06563410938343552,0.0623526164113209,0.060649635046565446,0.06693198235576646,0.058315962003167306,0.04699386345128714,0.053047431167142015,0.04827324541727312,0.06135593560982553,0.0760804450550318,0.09588021393945416,0.06496129335464529,0.05580630775354619,0.05135313975565295,0.03139126161323451,0.05333033778836131,0.02084430892402048,0.0032926945164792865,0.0005853039771814475,0.03603762926039554,0.03468837853551318,0.010312350018090416,0.008298322894044315,0.013114994936439792,0.019682436632824468,0.006046397062707229,0.0142848702588321,0.028154904495722013,0.0,0.018399142350936707,0.0,0.0,0.0,0.0,0.029932402997906248,0.033798529363880066,0.0037286581892390287,0.0,0.0,0.01862082966516902,0.017690943672400435,0.03458143841725945,0.022067464681746682,0.020801792650707564,0.009432929113073906,0.0313287044714078,0.006755013779177467,0.004745413313918477,0.01178236730129884,0.0178334865395416,0.0,0.0,0.01095282693027951,0.020651716024050863,0.014219646173094666,0.004256658882113851,0.00867753280769712,0.00991073343061054,0.004048228829936958,0.029597569092342332,0.012987598720286741,0.009632836702541378,0.0,0.009879652477651893,0.0,0.0,0.0081342441942069,0.0035054939798832606,0.0020203728972026176,0.0,0.0,0.003552293860086716,0.0,0.010847575710029207,0.001073682589140294,0.0032036759306490765,0.0030037269098638648,0.0018496051729006968,0.009574956280194441,0.0,0.0,0.0
7,0.07511081425774933,0.05681779251047416,0.0542012432482327,0.06212686146629219,0.048642644331848575,0.047020852433876645,0.047919404383991455,0.04740020360743493,0.05751861036364048,0.04922398120652461,0.049530370463398324,0.05218702883458699,0.04047554102409085,0.045962551232053804,0.043124850018655535,0.052423065938528815,0.03801129485717349,0.04120547632943405,0.053939752934197296,0.056625200742690354,0.05872416254525713,0.04632008772689313,0.04915197467651944,0.05774876273490118,0.048508068284531386,0.04806449753740991,0.0789496360395124,0.13652948006547477,0.3131577192458852,0.15371404885271278,0.05600614826207377,0.029201067716903423,0.05408907900022176,0.07766593613370072,0.05005940228054789,0.025391395205292287,0.01218617934158266,0.01702583136197764,0.025573997994383153,0.03213542295546531,0.023482562895999527,0.00869983557039663,0.01915331088963496,0.0008445689119779885,0.014348536329352781,0.014296799393049755,0.015429845106070128,0.018314210729768195,0.018777704139189867,0.024408940306839544,0.01552692351185944,0.02225938338967267,0.023759987293918726,0.030836994162832265,0.02469695629219211,0.016987597131081847,0.03697830965185583,0.02012686311416784,0.016091005872103107,0.015409171669770882,0.017503334808557366,0.010744874676328875,0.032097228188951756,0.043093830035600834,0.021470472052324874,0.039299941964891345,0.03966558083418808,0.028251551600206717,0.016318692236172046,0.02595486973462814,0.2100721784400941,0.1300156545985376,0.04013635520893206,0.04242692034958548,0.04525935358785371,0.1429222507368678,0.09172684283541918,0.07335539239548933,0.07951479767514727,0.0812417041491087,0.08105624766465219,0.07356506814213355,0.09373667791620537,0.09740554879831377,0.09282200564488141,0.07352489984436705,0.07340619439685159,0.07303149607787034,0.07755086927133134,0.07890337029572629,0.06657195566387623,0.08182189140334159,0.07780040426116308,0.07513602127379529,0.0706723466111873,0.045881539051316686
8,0.12263714030200028,0.14114462753105678,0.12167450917224924,0.10150000926303906,0.11372990590469975,0.09875854998399856,0.09534723461151216,0.1093485714064967,0.09265824273677248,0.09890666956947945,0.10057752499312518,0.08832516210692494,0.0891624796979628,0.07526261352383934,0.07430738580364875,0.05970368391097017,0.06035317839462408,0.06448430785660778,0.07936239665066866,0.07861607087861308,0.06872456661302745,0.07413626140007755,0.07562196958762586,0.08555830918444393,0.08706557280253267,0.07915588086533291,0.08968773667933251,0.10913236662546258,0.08963837187533052,0.07827248942836694,0.06653626891889482,0.08909012369894187,0.11218774480870519,0.18462439530864092,0.1036857967344329,0.09565017393451704,0.1150580772611391,0.1275495509353034,0.07578153718859061,0.12072225103140784,0.12401946624257044,0.14683350567079909,0.0910095378141589,0.09005041534399162,0.05870062672476189,0.08071076305165724,0.09772049730347122,0.06847438773018952,0.1158536235289025,0.11161034816194615,0.11817215066997977,0.15879214459719151,0.2999445007874196,0.18864540033966654,0.12883705501846185,0.10498705887692003,0.10115627878451423,0.08249842540715896,0.07629887823102614,0.06017340856816481,0.1077628027444925,0.14268429595089968,0.19339866494111008,0.49582095917540014,0.4578498941755154,0.3023762715881206,0.23073582975494722,0.20472006461390926,0.17434941327324352,0.1653800104666249,0.13834284805753783,0.1689995061226496,0.19569211489866564,0.1615082767779124,0.19877235920672756,0.20208576933478314,0.3057773877574886,0.32076408668682055,0.29085463641539105,0.32607993860835255,0.30391489138176053,0.29494590584773117,0.3066962991767552,0.35697492139090903,0.40911136997536096,0.3618038065186228,0.3899809243864462,0.32659290094309235,0.2775462940402505,0.267022797695272,0.22638979596675715,0.25187562403634756,0.3256203959976621,0.2945112262426776,0.24293549031987996,0.22531284763618944
9,0.0708542745358205,0.061606889647671054,0.19460357280722762,0.11284093141930499,0.11984270797013459,0.13226881215272382,0.12770445752108983,0.43770622702862333,0.30566324787832,0.10543192841471682,0.07113955547902853,0.09252146707711581,0.08705956095907633,0.07006769045431566,0.06624427886149717,0.0762931857046282,0.08827126994902215,0.09469660782852664,0.11514970204406817,0.0588332925562013,0.04260747406531404,0.046169331821261844,0.045812496633882684,0.05194515047514465,0.04927252718967012,0.056857116744446164,0.028278066901537436,0.0067061306998014904,0.020841688262282894,0.0,0.02075806913384074,0.013633356103310564,0.0,0.025150305522220313,0.037690285476504465,0.01202782425605915,0.0,0.05152906920133515,0.06547237305226228,0.03572969594035934,0.03496762817561213,0.04712068055553271,0.030621729692866133,0.006939365224444245,0.027865199499592912,0.030950622134413644,0.020670194407691887,0.04876063391996267,0.0813061905493731,0.1769172609751815,0.09025791766058439,0.009581238975777798,0.007444688958033377,0.012376844912110732,0.004741247051539755,0.003600525950866716,0.0,0.023749451910023152,0.08387030474726312,0.03669616487223457,0.039957984834721676,0.03374179975854987,0.0344430110185248,0.01856074482703216,0.04378883065572532,0.012739693530611914,0.009287425816324702,0.0,0.008816573955541697,0.011743349058077328,0.05232014114129484,0.03128788090734322,0.02034840357344743,0.021083521555241,0.00861696797499291,0.024831253689388384,0.046609158422999716,0.18566017837794982,0.24424957888408236,0.23599536455592685,0.2791166423786659,0.4573421135401577,0.09396359639284035,0.11672804304952941,0.13962147053282795,0.12688950040222596,0.10164197877241658,0.10845742859635156,0.26185727484804094,0.24218864582668173,0.14133794868145733,0.12335768311948345,0.13503595696276627,0.10660170591284983,0.09027695525826199,0.09720440131116666
