,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,0.36826529095686833,0.2301999698881616,1.1928850587090196,0.8317034511423432,1.1016993966440647,0.3957598895449397,0.6141055869725468,0.016579222810057623,0.3548120005365357,0.03921310732642199,0.9026314842272133,0.5829333867516422,0.6120592716418352,0.21654695243094838,0.3371536933670585,0.1544084655838873,0.49880372883643376,0.21979517138947108,0.47961604980727074,0.014122670507570932,0.37754386111613764,0.15783542953415836,0.20807120079835745,0.5781326150641265,1.0524477027339998,5.125353853
1,0.0867715962251214,0.01961145597715655,0.027190160692711386,0.007203985477840138,0.2141897647283498,0.11392497272562933,0.12630678491426256,0.3544323597027847,0.07240363499675467,0.20564956672419732,0.8130846396808196,0.35567184468852714,0.2813835347884967,0.044875490520948365,0.20820768111499197,0.03545771534545668,0.043943938185338274,0.30369025313844716,0.10696111418697629,0.23757227788515753,0.6761200460321996,0.44664016889547425,0.28586180173525616,0.04377583825486639,1.0524477027339998,6.332888234
2,0.6977892810952591,0.7132944128940147,0.5787623715540129,0.5873269488773453,0.5721404489998212,0.0284910403876992,0.45541696343683985,0.5048747383565055,0.9680739001342841,1.1240208491259371,0.13007139419248595,0.8808791328848298,1.0362797155932177,0.13517744384474678,0.7430496492997251,0.025845561217021584,0.7547745124651918,1.0675366952087317,0.38691410340904103,0.15823168747952807,0.2267427284684507,0.021654961309037567,0.43027803959220606,0.4256649454064332,2.9523580794230004,11.373510113
3,3.796560115146311,1.4376943689763082,1.1929386472785501,1.1683942037192852,0.9149551469114918,0.9496338010048412,0.2414104976552807,2.346429238235052,2.5651994074262148,0.6039179442130018,0.7899048015762551,1.3444486844004493,0.8394552648326633,0.06803553495832224,0.9935658843590581,1.3165839845157556,1.3790180265754266,3.577988281228155,1.9998015450815123,1.306691994328078,1.1016421104195036,1.2614520791138115,1.0140610060264281,0.9880510025642983,4.052524574906999,26.01853478
4,0.16537635997081088,0.32439482316960366,0.39083026698804824,0.37295337618902713,0.11834127932185806,0.4497876551558215,0.2030314201289673,0.0296933882699787,0.207094306336958,0.6428007181362438,1.396735677041964,1.0285068270386464,0.719147859982962,0.327295333847898,0.4815104034975628,0.02658720718262996,0.029693989819265344,0.24599520740758787,0.027412867931578808,0.2880123793173109,0.4182696109474517,0.12367801138482588,0.05557553177728216,0.5584021902756708,1.548170528364,7.073666932
5,0.33739697690945625,0.3282948671898726,0.04141809804376787,0.15622537612577272,0.044770184014584685,0.028491363083113255,0.008922530475797049,0.6721438961494487,0.48143118175103006,0.6409623373942801,1.0706802752763518,1.0038105234102455,0.6526253162986121,0.5419634743562719,0.18170832537156584,0.3185430388900979,0.2978099335146686,0.4733501977414834,0.7474708357500838,0.5730198651268323,0.4914677496881345,0.5253270644625196,0.009104146686668965,0.08520124134657049,1.6586750526989995,12.906012941
6,0.02454277164812799,0.811614584275725,0.6059381038880483,0.963142177162113,0.9912198694522907,0.906603516726768,0.5959835195316552,0.8177629034127635,0.31803745850172155,0.7891284632453313,0.36873189843239873,0.10596211652572855,0.265205923897829,0.3006071878597119,1.0563461712388984,0.2952698349483585,0.4641994163822323,0.8527049622171751,0.4322407128852361,0.4553803630372808,0.2754328183935247,0.3673453778743256,0.27578372100533854,0.4850562973309213,1.469527477931,6.354354253
7,0.1928353931349707,0.5770291516452469,0.42266582557571114,0.4919207126914657,0.8545813610112782,0.40641672261804385,0.3462701723240145,1.4257104537390008,1.0393819861633553,0.758588650480865,0.8975075538328458,0.9206915617839773,1.0110350249118183,0.6946127852956406,0.35173006273765645,0.900005278692951,0.9886080356841567,1.1183185452370905,1.244124063149406,0.9989017812674718,1.2239440352543038,0.9585588599379887,0.8380574613765452,0.20192524488789257,2.864879128312,18.458497
8,0.5205199873762262,0.35952909278766493,0.21326681233424952,0.6345418735776416,0.40378865130148933,0.6367202018057917,0.398047935225861,0.48611682314037885,0.851564242355734,0.8722374751847247,0.570690322839505,0.16139009755780018,0.0786179027489293,0.30095777752024483,0.21199024754561532,0.31712670072594784,0.1082781466991168,0.41962236550989057,0.2949796052150468,0.06160339142922791,0.18878671960003923,0.36418023444439485,0.9424499602846016,0.08889637731010276,1.735271904787,7.742157335
9,0.031689840267895356,0.033257148850342436,0.045430229925642954,0.2425634662737896,0.154063269483747,0.04013551457422866,0.2887267969687647,0.3476321017476874,0.01325176558880086,0.7575794687597803,0.10711008063760473,0.577037548915194,0.6926089896235647,0.9635259006365182,1.6079952399838366,0.8048387150985901,0.054936346503442396,0.5731589522771301,0.5788300603299406,0.7176189695277047,0.10510959348775345,0.027212277604574127,0.5191663634552939,0.1090600803304875,1.43772989976,6.71868315
10,0.489740425580641,0.33423517973995404,0.34844425896434283,0.02095635712381412,0.38866019032340726,0.07066175021444596,0.07272811544559239,0.625898237568203,0.3795496617231651,0.02637771469739758,0.33154221257956606,0.8949929068365672,1.0111525513839659,0.22526036846593245,0.23825320520959387,0.30772765890554876,0.34876342698350904,0.2781021493811783,0.32307496767661426,0.8155705108283955,0.6813983029062185,0.5154895140321533,0.46763696429727114,0.3127623797301502,1.6064964392899996,8.250550797
11,0.7139472174030146,0.5226118592458255,0.014042947618460463,0.026608199517784634,0.13245988087679103,0.08240888374058704,0.34456485519021085,0.37892219671612387,0.11727287995071559,0.3350655452646145,0.4084427975078278,0.20784736358936096,0.35189030744330146,0.2057006320320379,0.223373043557227,0.10913302268866336,0.07135664723100998,0.20584553077321488,0.31019704969205353,0.3142177083537142,0.03258738627157329,0.2731888132010533,0.2876778183193516,1.0651802732874924,1.311291706221,7.36585849
12,0.4743568019874306,0.34405823466322594,0.05747431333706606,1.327486736841044,0.5814453657110941,0.8278873371443247,0.257755476178332,0.8128454618674137,0.5448781566894365,0.7830806931795401,0.5727067644398697,0.4751520088197742,0.035874589582172635,0.01466665277903791,0.5554596373959497,0.4287541714684995,0.40189069611096184,0.6468031251036535,0.5150876746522186,1.0688150546388047,0.760837994202998,0.41143375415685035,0.4038740607074246,0.7623448376488986,1.883086395849,9.99562565
13,0.5182856369989935,0.03420604971161807,0.013106786250802093,0.15949416003742417,0.014524701807102133,0.38508477737740604,0.18887135279347597,1.2324402575686084,1.1046035251055069,1.3386699918239187,0.4644809110082807,0.14833200067987334,0.3979607521381483,0.45066597091356914,0.4037324289158497,0.34343808029145845,0.2856026550253671,0.3702676215837103,0.271664755438159,0.06760041967880973,0.4244260689275272,0.841844654568351,0.4968581063782296,0.5237148281866528,2.257314933672,9.8892165
14,0.24778854398055006,0.3272444369755055,0.022258027275241715,0.06932322148478808,0.049260453961040555,0.14379337167826467,0.10110704533989276,0.5731296095112499,0.21735664767980736,0.2931080162534751,0.22926892143257352,0.22766284855926106,0.9801070788438921,0.655548968859291,0.018030751297608585,0.17907067553828265,0.30203555601791215,0.7051981400877381,0.5959762147737946,0.5633570556644518,0.7680887482475605,0.151742980194471,0.22219532033530986,0.04379534744477468,1.548170528364,5.904911957
15,0.04073427939295048,0.1683903494875522,0.0656615335993754,0.15868238963495443,0.022627099155162655,0.4647136216843423,0.2756973825518405,0.03589625162202378,1.415639942588376,1.3171696349392765,0.8047862467221878,0.6524433651394679,1.0200872113426092,0.9312256481151056,0.3062621955521702,0.31580992640806654,0.15813221565958624,0.35490144716766514,0.626300835366521,0.6372022538320463,1.4240015482703083,1.2210196698370321,0.9502584870723773,0.5938063014060285,2.784471583983,17.27745265
16,0.36606141737822206,0.40100255857812717,0.34131050058169093,0.2509134682478529,0.3558264677512284,0.30663990517241807,0.3767266036509684,0.33672346668882974,0.044770806186227245,0.06843369498411611,0.7342429974995526,1.0988548891724477,0.49890533396330355,0.580790724426433,0.394969811052564,0.43168257044265457,0.16099482036063226,0.08862810718148807,0.577567185534457,0.7523074951897699,0.1999754937634552,0.5519171378700285,0.6223547707420263,0.27527795750194456,1.5263759080409998,10.961533496
17,0.0008642879957337503,0.10861903946136091,0.05052376151726355,0.01896822513943314,0.027683816118578897,0.5545592402871116,0.4915959955293205,0.6414518702223834,0.614100044169265,0.1567002774899244,0.29396330296817375,0.906943968467969,0.8567667265627088,1.1143979403484936,0.42564924790532715,0.34150805541777224,0.43235410318389866,0.5634176186987225,0.6162202990615573,0.34847912495632705,0.774956643487838,1.1662061929115353,0.5807140538307284,0.41876750483660785,1.749428920117,12.825485963
18,0.14360677468946187,1.4836355571025697,1.342350504759836,1.1362401683579686,0.39899224705830677,1.511143099558863,1.8897593920069173,1.3989443663129004,0.8996176066098461,0.03548131611691441,0.7492677743616789,0.2255961067894968,0.078544859712694,0.039170088414918085,0.2627239550139832,0.3476600331560437,0.5050708022282966,0.3790778324752592,0.14861067100606506,0.5583566572725087,0.9260013587884467,0.3956368948399595,0.3503372329049427,0.5139161740480412,2.9523580794230004,9.123649642
19,0.5293468298613173,1.4219094587665497,0.6968639221830696,0.30174889270795346,0.08233696834340164,0.018648916086874738,0.42323795931954994,0.7139726431827568,1.0322139688226837,0.4189365514066463,0.3765951936018024,0.794764433975318,0.9648122803035101,0.4095786646002058,1.4886745996943653,0.7057902827759064,1.0638819596872187,1.8835204746864351,1.2279672508978603,0.7456801396072844,0.6271485405782555,1.0122123224220152,0.9685465761376113,0.6008479939013364,1.472071805547,17.984988332
20,0.0478680511486387,0.3038101048590572,0.7888836085758625,0.4625058591191371,0.44566483695060644,0.4196296014274024,1.2148514661666356,0.9753997361640295,0.3061461276986078,0.3822636207873703,0.46448304842834254,0.8115438184178865,0.472382406883551,0.3094680685896092,0.3315514285894097,0.4028324261414108,0.3775652627881972,0.003051982450731648,0.8058141510353741,0.3486381704775108,0.20083764780715538,0.41275283062988083,0.8667867842345787,0.32387743736360614,1.43772989976,6.825973019
21,0.6549679828144667,0.5548356731547393,0.26559354920222256,0.8860672586575288,0.23056728402461313,0.02742782744228619,0.2140130830479246,0.01606307461161679,1.092466239487763,0.5880297999710562,0.47680855440095143,0.08131255317719328,0.5539932502077869,0.15073776019155863,0.3149300582581753,0.1950476330814141,0.1418402625080233,0.20880922658498124,1.4066793969303648,0.8634299586660199,1.295356203040985,0.5791864447081896,0.5151061829298454,0.5306399174909208,1.909448557611,11.844325354
22,0.026464330661604158,0.017466991523999928,0.04860920202893509,0.10794095803051072,0.11227790654169023,0.3820840545565352,0.3676692045105131,1.003131328716418,0.25512003133163186,0.5880997066682213,0.12028462801590493,0.5961830706838013,0.28859246733830207,0.02167280301903788,0.08144733992332434,0.02889551864189619,0.03295882864432291,0.29407296544367945,0.1725146904627338,0.1502842360797186,0.2327293331643597,0.3909793794654246,0.3171099331383089,0.3039110523974542,1.6586750526989995,7.872082714
23,0.25814050468640864,0.09425169197977286,0.020233118081462893,0.35943828005391126,0.010278843878633431,0.07034003458746116,0.8535066943734206,0.14344727887241288,0.506017129326053,0.21562677319605486,0.5050160199670094,0.6743191773916157,0.16943382767100673,0.3527019603071726,0.2333570438974291,1.158179080123076,0.008589991005877803,0.6068193026845701,0.32614325864861754,0.6235991881861506,0.9242379842596481,0.993654147660669,0.44680445897546167,0.016926064214339804,1.909448557611,10.854401542
24,0.007939693250868674,0.033275675651759755,0.04446760118168908,0.0138797635579962,0.036883803454742334,0.17533157739914712,0.0808003417469561,0.1583163590965984,0.014406767734989192,0.2791407078856993,0.35045282383251775,0.8653615065241562,0.5711690193023875,0.4811898644304786,0.3240115052710283,0.4940017836197725,0.8117815189330474,0.14500896873132288,0.25974849713429865,0.31279604198248767,0.3223483320113486,0.17657219882142958,0.269748568154032,0.3168407148109369,1.0524477027339998,6.368275172
25,0.014226031290749485,0.016812239070917008,0.006082323853541596,0.04960079237387325,0.006043697610319775,0.18519454498359614,0.0799667350797406,0.2209128421947196,0.38761640098803835,0.5250853596957097,0.6463812297031294,0.36440987584477325,0.3660292909644729,0.8506885782594041,0.5967337188822341,0.46029368601108084,0.29591270293603605,0.4155668711305743,0.6795358281769979,0.3882664317241485,0.6752946950609612,0.5528208140484365,0.6089959463570218,0.6603070170438948,1.909448557611,8.802136055000002
26,0.053147027312657906,0.018744034795009235,0.35657173946221504,0.5940965072365473,0.938409160536372,0.5094330617269971,0.12721211933649096,0.027809213888504367,0.7813108174315753,0.7723304924261408,0.3777453306555332,0.44973210365179306,0.560823580721722,0.3899856259593765,0.42321124600077686,0.035569169079229426,0.2131811626510238,0.1779876414909061,0.022157091936185848,0.01795222346977802,0.15335737817359205,0.014732043902608804,0.01015570522634171,0.04544614585980418,2.1344760344330003,5.914290061
27,0.059015414970128195,0.0009709779204247627,0.010004723076045552,0.013714274018318316,0.07121277453297943,0.017584902722000206,0.2797593596736847,0.40882618236146356,0.2723947003681632,0.37223984718798175,0.2968847715287972,0.18883986575527398,0.7139957571853194,0.3959751046912785,0.12136742759294598,0.00993634724830611,0.027677484156320858,0.12533693549697195,0.4231561496598011,0.7394516556484856,0.44571665171245184,0.5998043307088908,0.33138314357433174,0.40603440287827686,1.6377492292039997,9.330452498
