,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
0,0.1010279164219615,0.04289113404929636,0.04689605991590195,0.03995399288850458,0.07211784645798171,0.06997779826087482,0.05002701294685862,0.03221427476752336,0.045232097972098075,0.04166735934547227,0.03102312368091946,0.0439870808423055,0.035710086796582864,0.07075621168140328,0.11730936623922227,0.0879982978555052,0.06994318230923174,0.24824635604222056,0.14397793957661367,0.13799836105924257,0.08099061480992101,0.041991916097681055,0.16771004636198764,0.11954102908135168,0.08637917008038251,0.34493689205574435,0.17320272041241588,0.06836782003145227,0.03408505110325498,0.058661101986535465,0.10025121252290745,0.1347965634050251,0.07002715702091779,0.21718062620194242,0.07722253497441961,0.06182162161669015,0.08774927411473162,0.18557075260314468,0.43379744527419556,0.22066633939608507,0.1649155086667167,0.1657138412515671,0.24752568491855895,0.4922718961032517,0.33373432208200016,0.4236623418187807,0.10041328608904464,0.13170567880969547,1.0776209999999995,1.0,8.3,248.0,29.5,25.0,18.0,0.0,102380.0
1,0.1950178720776162,0.18987851639771647,0.11525295196487498,0.41309616555893575,0.15588010700924732,0.26894330822658236,0.081865229209398,1.464099971439075,0.6581514536291357,0.11992226813310403,0.06291929823848563,0.2640704602429835,0.45725651488775076,0.2271953363866132,0.004844855377760245,0.16703020169059402,0.10518767467563607,1.6883473043289285,0.37421911833692423,0.020287008729611596,0.07466738403040228,0.1971881793918085,0.06496537490120341,0.07217536066706198,0.025283716321412457,0.20283681145485657,0.21397053215605816,0.02420235924969774,0.06793154365155114,0.06406842202066237,0.0897873066392874,0.1080652051024242,0.2553554946647327,0.6238345399465807,0.27285494828396156,0.27727326802095004,0.46515878376845127,0.4072127596338493,0.47696691381350553,0.7483864527335903,0.7559642972802088,0.7041395379717907,0.7302183598721421,0.8847978108622402,1.5155528306928583,0.5070776311496742,0.6718647902574494,0.7463166042904614,1.411016597796143,8.0,0.0,24.0,12.1,4.7,0.5,1.8,102110.0
2,0.08278924501862349,0.16723926386036725,0.1440518216947915,0.12213455101193268,0.11396420674164538,0.07300509388264846,0.09627742265283544,0.05482142744858946,0.038828944945360676,0.09006396673213009,0.07914247196811237,0.06226605131267592,0.04295111135453599,0.053088444418895,0.20599356290861534,0.805294665561014,0.7801686400462136,0.1530517124634054,0.7322526794500204,0.08794785801155709,0.11066821251493296,0.8840089712229583,0.6101788084416645,0.6669180166599009,0.4810765193758068,3.116670779722161,0.6273002413890174,0.19082546699730496,0.532152413605651,1.058026745533966,0.5678373380891767,1.0002944051087732,0.18534267918229907,0.940949690502951,0.6959088142174007,1.3013677661728884,0.9833445145109794,0.6949283748759729,0.6174627891051069,0.6564168685457548,0.6805280385276595,0.19730041223569583,0.26170814551065935,0.5303607166761225,0.4897033997879271,0.24298498782643388,0.08604827253096295,0.04778086035702863,6.982506307132232,7.0,0.0,12.0,10.8,6.0,4.6,2.8,102170.0
3,0.21885867608723913,0.24291934856862335,0.2656963956570798,0.31580857047900623,0.5218913179330471,0.10208019971243965,0.09800770620409889,0.086059511664284,0.1009750446385196,0.12190011645121315,0.08386545403363387,0.07581459323792678,0.10994190987306349,0.07103932022947823,0.13003802315545973,0.1869890913766649,0.11814181148086081,0.14016470072578566,0.13911108055785296,0.5310615944082051,0.5468660343625522,0.29025028197499153,0.431805017454323,0.2183401482048816,0.6431646740425565,0.7212210860017324,0.35224166460765294,0.546704352823574,0.4491332121436721,0.41007265495749284,0.2887825363046584,0.1767475426549064,0.29015629768583817,0.2502776574834026,0.13968714368519047,0.1168382801161972,0.1199724732052822,0.13134572465249064,0.17230729766614028,0.16989000188988673,0.30247140841006354,0.5105773302585259,0.3500224636622214,0.28990997035877797,0.3934672034888505,0.523233099040025,0.7073457791095326,1.130180279723661,4.236260191806319,7.0,0.2,38.0,13.9,10.3,8.7,2.4,100740.0
4,0.20725834058262785,0.21302708144763813,0.2639946826385648,0.13370040322798524,0.06613998950864337,0.0749539650764788,0.08605023230252881,0.08798897067717829,0.08691982308635367,0.09724541258974086,0.14702954123999362,0.18611767799019274,0.07007793819408621,0.0979204504535004,0.09528526772675079,0.018931149633853058,0.03194246927717461,0.0042568514079861074,0.021156353138704943,0.05608417496837364,0.0778075872564385,0.05888353062855105,0.07313055326028926,0.023870395084343757,0.030406208769897983,0.04997443486761824,0.08436232887221909,0.07968176753103007,0.05400413569340916,0.03791868820368675,0.0485490540676533,0.07093182445517568,0.02502864346845237,0.06399956552544374,0.14335368822028388,0.21789344096192576,0.17614930125770337,0.18955108453717248,0.19108723691265012,0.13910795163742007,0.2338704521320594,0.25222267737403425,0.13268843396470234,0.16373194061044608,0.17895489914372198,0.19262117249612848,0.1442195177625425,0.15206538356493865,2.2429470605398345,6.0,3.3,174.0,19.4,18.8,13.9,1.6,101010.0
5,0.2089014539408025,0.27815595029041185,0.09835771190748924,0.13110789828071412,0.46701721136361407,0.5050858229991873,0.21188658154588624,0.5468761055905499,0.18566541167098427,0.06631720112410529,0.2480574564509364,0.20894173674387573,0.09204986669585505,0.12422615362569878,0.2731622414083835,0.26569344576083864,0.1980439234103201,0.1505023184191479,0.17681900532455885,0.3560436728233634,0.14600458566859228,0.2407187446632428,0.23716322782458293,0.0812694468310153,0.21312000956233804,0.28322721524240385,0.526706185332985,0.1444027121851727,0.09920263360649359,0.09151403846314335,0.263990394685927,0.23338323211412196,0.19598315867013347,0.14764010803847824,0.15903784648905533,0.10490799367251845,0.11717228358445944,0.22282882371420662,0.13739931000029434,0.252261247258283,0.29612802221410567,0.11130467848127648,0.06219342189718869,0.08712175854129724,0.16171844391182844,0.13130770498279629,0.1334697893479145,0.22960390191080612,4.139152000499999,0.0,13.8,325.0,27.7,23.0,16.5,0.0,103160.0
6,0.06088054395506941,0.08022731462706029,0.04708126216100917,0.09203350326405604,0.05268327463632783,0.05596618876267186,0.07004780461045552,0.03314810866587495,0.043150141097920584,0.019834104994354965,0.04113239068744775,0.07718096198614689,0.056017526416683505,0.04482992126122323,0.03368271161539735,0.009945743246524532,0.009257862731173962,0.025311793353127686,0.027004607356605165,0.018855360746398223,0.03641745078196473,0.02816621794566633,0.041097608574987815,0.11877455343055228,0.0871392087632615,0.04664604491502076,0.06455516733014494,0.04171034062725146,0.03307085644670788,0.01988788107826252,0.014889220475357736,0.0070640744739146255,0.05384913080034232,0.043719324778474115,0.058080986155382826,0.07306851862022481,0.09833038212897081,0.03698457649309941,0.02189278569815026,0.05389550819357082,0.13777788659280507,0.08028064566945459,0.12054752353557167,0.05299878449462392,0.06877991422480398,0.07037400932489395,0.04663435997036148,0.051974903428052825,1.5145424312184066,6.0,0.7,106.0,16.0,9.7,6.7,0.0,100640.0
7,0.14613448369351656,0.13238111177087517,0.10999206246957992,0.0460933510597081,0.09879730758641257,0.07313190269598534,0.06607490773536735,0.05026838553616534,0.09293239006090016,0.0789747164773819,0.15001690715702248,0.06496063444960141,0.0931384205251979,0.07606189381918556,0.1151955826490269,0.0889313741577903,0.14013366263796054,0.15179680630929976,0.06706965499865926,0.04786797563413056,0.05117455833792424,0.08692381812396516,0.08326880929642906,0.06887215512317263,0.0869830708779634,0.037964372452530266,0.07824796130503846,0.03545278860376603,0.09578404013358706,0.12227972500439846,0.04799200377330243,0.130859246238739,0.26278910997619886,0.2529540199009709,0.18807889774662634,0.3090816151542385,0.24989704013230912,0.1696283583833721,0.2651737346364826,0.13560000911578,0.17870706086121657,0.09730536584586852,0.08864152353475498,0.19182820000845724,0.0841980072023899,0.05596360353114168,0.04435165463839232,0.08036333407659647,2.0624445329670333,2.0,5.4,43.0,12.1,6.6,2.1,2.6,101870.0
8,0.0050097115580516535,0.010697583705799835,0.008919900136100035,0.011923718175731662,0.005870073243488981,0.010946772015550965,0.010105201364982292,0.016148095474440762,0.026753205008517467,0.014124118611256628,0.009913647995008306,0.038069504144903794,0.013054213758167533,0.0231976405439185,0.01801084849294661,0.03998810002495613,0.06598911352164155,0.02606596711633637,0.029256772726850903,0.06319830254187761,0.029029172646805424,0.010110879521131285,0.019980666134386357,0.00740080220599793,0.015385382654358407,0.026765425385480768,0.013915267324340461,0.04350913693492712,0.017404975193895937,0.0073376841762523215,0.012977768212498112,0.005725076295297118,0.015231953225669139,0.009995481569581393,0.03302391963577298,0.04696776660556538,0.07315503090243519,0.06360416593992421,0.06787507622808761,0.06327705969103224,0.10079751665613132,0.10118214951485589,0.11461523549341837,0.1147432240671794,0.06252749645764831,0.045671426676908884,0.03924467335178791,0.01888551004652436,1.6422979996999996,4.0,7.6,216.0,14.7,11.2,7.5,0.0,101700.0
9,0.030958818352493964,0.05308666023111495,0.025243766202920223,0.06276345498103475,0.07686982747369005,0.07133798863699284,0.06679293159040961,0.051981363211908736,0.019305596333584512,0.05007051230288747,0.03113868221926212,0.01998579813764408,0.04285325901313435,0.030789326611259243,0.01570135131137513,0.045827935931988945,0.1928546018766113,0.06070746443689536,0.04236834618302647,0.0787761969606114,0.1392093270483708,0.12689448122351274,0.25989645936752104,0.05694596596694629,0.09151470631894643,0.20448602032891502,0.17908872199903042,0.2890290708921865,0.20386631805917468,0.11199949369816092,0.07593358428754236,0.1577890148612183,0.14509186186564021,0.08026306886653217,0.05226687590455946,0.054676371774150447,0.08112092056506906,0.1375436870605127,0.0752663288301832,0.23301429137233023,0.11699896453204368,0.046976514217035845,0.09168404548815201,0.10339496310758181,0.08295635616363424,0.12579160058399752,0.08204757939828952,0.0707494346248145,1.411016597796143,0.0,14.1,329.0,21.5,14.3,7.4,0.0,102680.0
10,0.1321011253243913,0.1829894691576215,0.10368805025458744,0.10086955901351805,0.08897958585490467,0.16927553702879256,0.18111077121247499,0.08810877208270476,0.08587644434861337,0.07403103502158717,0.23680920698616081,0.08094950694123816,0.14910525075624045,0.1560786208826403,0.19290668385209708,0.21003340880462215,0.14656914308777902,0.15208556986418847,0.07575961939052894,0.1471688791316585,0.09495114717440455,0.08524475991918876,0.03619738626842789,0.02353271445054273,0.03754479992687024,0.07111314106395267,0.058965207485641435,0.04457137782455506,0.13441655178238063,0.08318508098208133,0.048239915861062056,0.17185702037798845,0.08551990950541422,0.0988692842698031,0.17422429990141758,0.29736225998207566,0.2656795510321218,0.4336861199911433,0.7334429211645714,0.25127759457309307,0.2769630809473564,0.2725770402372534,0.2236408713983907,0.3230422908454453,0.21139824911565935,0.15618263753305897,0.11177076066238101,0.14378287340691315,3.22732197762088,4.0,2.1,37.0,8.2,5.8,3.3,0.0,100450.0
11,0.2760713462916195,0.25611294025198067,0.17178628083537734,0.08865228049410645,0.1642036647414054,0.16980885069762927,0.23994429937096712,0.12309104410604532,0.103922181752935,0.12376802620753219,0.17419671436073725,0.1440357418455349,0.14784862283269443,0.12403250992203059,0.03401135792777336,0.0210483894536286,0.012034418737389717,0.057223104936418835,0.04380291862395761,0.045803075256381505,0.07452285741958128,0.05514607544358624,0.15481596107710877,0.1397467328247376,0.24094378282743356,0.15920500791081285,0.1312975436860642,0.1240764022309803,0.24509594812497223,0.33870059344243886,0.17199303109397432,0.14929535862448773,0.0681490354442617,0.03503964353216827,0.010550885459513267,0.039977663640475364,0.017947228187692704,0.03701619483847456,0.11457279300816542,0.06600264785581811,0.11543836643263714,0.1970501341966555,0.08820784178555163,0.1556159346243088,0.2406396243714631,0.256193705312209,0.16875571740403,0.18409888985752276,2.8067042011019288,2.0,11.1,293.0,21.3,20.7,14.1,0.0,102160.0
