,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.08293579281937073,0.06487737326752234,0.058310227024189344,0.05915063712175456,0.05320237862725472,0.073914832629011,0.03897707397797608,0.051931070689550565,0.10824668357279359,0.04426859673115996,0.050041650804853774,0.036943468452336765,0.04114670535131394,0.040757418792505856,0.10293661939782,0.18571223700855316,0.19728505323299356,0.08398199353738123,0.4230147545098422,0.12278745083657544,0.19502662084125807,0.10704262343711117,0.08299868725818642,0.04419262403467654,0.0508322158906756,0.05199679386920153,0.0693123095771777,0.11728852545449732,0.13433661708263128,0.14311430237070083,0.13766924613062553,0.31042001302282946,0.06014440566780953,0.05823969710104912,0.06395539397609769,0.13111369308243717,0.12462655133706799,0.10528745754812119,0.07206861904884732,0.052919027499742526,0.13426834087412884,0.2986767807111371,0.26204291541895847,0.20791693640367584,0.1508776211856641,0.15119180366632595,0.14895673397770567,0.08708593806271137,9.671000000000005,3.2197369718309856
1,0.054012180162499555,0.21017089047493215,0.06983900916218194,0.13792321452724216,0.1183593638093574,0.15974160325873984,0.2100517710828333,0.40694305384628043,0.4721262141663693,0.23503114105095885,0.10675078814637752,0.25279867908179143,0.3141780694222994,0.0637798784629588,0.10480644706305325,0.023079020841462294,0.029853830022016536,0.12395108358675569,0.0651424491641041,0.11575192476921696,0.09830589308257233,0.2770434763555763,0.10522871857777875,0.0691943438205867,0.060216495055131825,0.009053364886751238,0.08495900167170205,0.036277366047088574,0.017645475603007686,0.02910704160758219,0.042053461630657187,0.02877933749231504,0.13110561642108579,0.041782237940759304,0.057914825318658436,0.03305250725658523,0.09708770853438176,0.06080469182520562,0.0951295594955535,0.08523668786546168,0.07900248819832638,0.27619807395498586,0.10595792925760236,0.1356388933635808,0.38098385786961914,0.5500814627024588,0.38584144334218695,0.227726671492329,8.946000000000003,5.2790566666666665
2,2.0521673076631166,0.9700580040419612,0.445209053956058,0.7277539676675868,0.2961467757878328,0.11993412718997604,0.16700603408281542,0.013796044118673701,0.05514973136023529,0.08827509954130909,0.20915070884550507,0.14516093111596387,0.024180826618230022,0.03178686513046746,0.0469328502116943,0.036771842400081606,0.8959663376295676,0.1310670919308424,0.27398703413909536,0.04311253537038683,0.5529629610869725,0.08999002224519555,0.055354666328069374,0.041011692412476,0.057907305559243574,0.020526252244728666,0.08586003305318465,0.15945903258661556,0.13614878606820915,0.0583222279738354,0.033053193112431746,0.1070869924746672,0.07299342033207788,0.024971471959589,0.12340067446502571,0.057001407278173995,0.22601466224575575,0.2332776602481241,0.05958438829476509,0.30116358225777834,0.06901583916998055,0.6040043495045028,0.2986581066614927,0.1320994989908252,0.1278137391399294,0.6749841554935334,0.3548805597198908,0.11986535777492213,6.021999999999999,2.902230900473933
3,0.28146081830673303,0.4971144148699251,0.18376113454439755,0.4907867720717212,0.16153113633215918,0.1699552584722939,0.07092073210967757,0.295965968842627,0.46410577575255446,0.5918683314736386,0.7120518504504078,0.9297091997390123,0.1642584720319814,0.2809203862644795,0.9361392443355279,0.37506925489253096,0.10706141879259999,0.11804683041675461,0.48494912589481065,0.310318268238102,0.2191075866143431,0.7549402711248014,0.6269973356645392,0.4351800987045791,0.33896044659776847,0.22095719782703188,0.6734046814652396,0.6742643607230797,0.5808227518217461,0.4329228008684801,0.3807858675272749,0.31482813465173576,0.328170405046788,0.26356317946363994,0.26798268301332984,0.27464019082591873,0.2468113816247199,0.5148341929034901,0.8527292314451498,0.41468834249254144,1.0227680514358848,0.41718978509070587,0.6438277199238882,0.6800558609455507,0.7327759509958693,1.451937788844422,1.0374435967750057,0.39716995501391883,23.820000000000004,6.831868432835821
4,0.07487534370738178,0.04419826040421477,0.034211863050455926,0.021061531245013407,0.01697747104417095,0.044046367273741165,0.03790155698861763,0.05671473044493524,0.034022278178015515,0.039830581347596324,0.04881670368445409,0.06902412253991272,0.062043765175027944,0.07423448685857807,0.0659197007453184,0.0396984139196734,0.21016663091990437,0.07223084248045422,0.1861053505881141,0.6821177051183016,0.3041468820705327,0.26491796711527005,0.21573921391365822,0.2499723970971384,0.4608016494704093,0.32764500215632314,0.07986662878086985,0.03299762942473297,0.04864875228919737,0.04420941426920434,0.06381830383665008,0.17820838132940348,0.2060137826039463,0.10297516110007632,0.19306558989992414,0.0897266719006584,0.4319816652130093,0.20327424837243332,0.6761163395145999,0.45629102447693054,0.28105416215681017,0.1549373699402682,0.0801089438841163,0.0599300841598173,0.22887407873868432,0.10741935082028188,0.03924953161188009,0.023416917489657584,7.028999999999999,2.876969976190476
5,0.20489695934313287,0.12300380753727909,0.06977906115075504,0.11828877194573019,0.07004965116699258,0.38900874641145416,0.13718034362363649,0.2200993410431263,0.07615424473157034,0.06610513186980609,0.06883012876781189,0.06492162206725668,0.1521046969685992,0.26293782395307774,0.6213922369913208,0.4689577785012134,0.746769308792718,0.730656993051629,0.0768794940462765,0.18590812336781817,0.03886442692009551,0.05096186568721888,0.05992585922002055,0.1431156303911654,0.20577783962884788,0.12336699062230627,0.3670061574129285,0.08991652026911276,0.04978706985713032,0.03900822285174262,0.08945917162982159,0.11779931073879608,0.15401237491588118,0.33240720358282505,0.3151477477599756,0.22299975756007318,0.13092625714454226,0.1041280341295948,0.04025435520558209,0.21571884959731355,0.17261639756990865,0.5309363792658489,0.6680087765773634,0.10570071390195666,0.5609809006688855,0.35096507539778016,0.23027056927867484,0.7441351121547582,9.099999999999998,3.759519909090909
6,0.03862949673672909,0.06342611425741569,0.10699256868229534,0.11078932037221663,0.19270658979230845,0.15508371980478589,0.09288080137055885,0.10626562782281412,0.2609575303554983,0.2650873115482854,0.08516839267857022,0.24620819969081237,0.19398902952026825,0.8041734748811975,0.2970272783392106,0.6899543365874612,0.9926918981514016,0.5670641466175227,0.4848515871459342,0.24009078501268571,0.3427400257262557,0.4282018953912342,0.17926579610327123,0.11404225219080662,0.36823014959407263,0.5290684933061605,0.28626041638793315,0.6269262858511112,0.24888533156239642,0.6729604201851652,1.1842619970750663,0.44387607177299004,0.8929974911879116,0.5841702079993563,0.6171159384218589,0.897122702842685,0.5518578559086837,0.23415228912485933,0.2683627354308412,0.17895028603954644,0.27455862485142896,0.3695580532119417,0.1788828797961286,0.0908900078953037,0.05402568482273769,0.12311595469123006,0.11422816746470878,0.13286029024345045,20.22300000000001,3.380422417061611
7,0.07010469428852487,0.045957916621230006,0.13178025696109666,0.07692455929085137,0.10923999530810712,0.05994168731048769,0.06189657260264833,0.05076732559587761,0.05198721856936528,0.0679518963786748,0.17921525809177272,0.09301151490170877,0.11306789062256196,0.10497724736716373,0.11491580910837886,0.030761909362587353,0.640020201920141,1.6118708328442626,0.9998119605396656,0.5251543125978944,0.40399462715158585,0.05359155534121182,0.029375616169469362,0.01009477221117251,0.00831208587822142,0.05125274314833473,0.04306213749373297,0.23939179680874711,0.33380557041298414,0.22386028752001225,0.11409559351125625,0.15292294110532137,0.5179432044517982,0.46009223212700767,0.23269131604830157,0.07000058035200307,0.14679508138948466,0.9547229154206222,1.1330739677467399,0.4959714281980306,0.24809690263420833,0.3380649375585537,0.4231087517278088,0.48813364462567677,0.19286206292495553,0.07296140418241358,0.08114552475646164,0.06309668536007726,10.981,3.3337791509433963
8,1.3440780054341084,0.4002582213094761,0.8870897288958851,0.05305297823125969,0.13682199335184317,0.6071900284940421,0.08113482535436169,0.05092624570958473,0.21385155220185137,0.917979084409717,0.07511794714085,0.7018328588034329,0.04779057493640952,0.5742782297372016,1.4250013987616947,2.36886402020695,2.818135056558354,1.6429392090818207,3.1538641231656728,2.5909764434051494,0.5719137042979422,1.366864220328334,2.194972802988794,0.6981703148238829,2.44993711999174,1.7570444511457337,2.967266660947714,2.032001525435776,1.9481162641696683,3.1369964938255337,3.549024663452771,2.701103076387366,3.181488648623636,3.3147596248903564,4.275796718619763,3.4926817500385443,3.572840398795558,3.5911835620706047,3.5627517462129363,2.6677601557833515,3.1132722298565714,2.8660046822533034,2.902005985261162,2.570458373341563,1.2999393127706487,0.2916450968099186,1.9143815906749233,1.9927486851399443,77.202,15.738218018433178
9,0.05888807331627069,0.07203513826630206,0.06919013924634385,0.05824615538778675,0.0447706413469293,0.0751905423138995,0.08908639758273197,0.07486345195182059,0.07297609038655899,0.056824213515357595,0.06514822820240036,0.04285641225523335,0.05888497908295138,0.09789747380833881,0.07113637288889318,0.07432717050227694,0.10276557470549531,0.07602826957298886,0.07694384472113737,0.07997618660914983,0.04584544682047532,0.05793614991552879,0.10570580260020408,0.09230662432950408,0.05099566031483626,0.11761482446964855,0.08496446675562273,0.07274733694331904,0.025309170814757267,0.0652154195049983,0.040961260222576436,0.08190649828180979,0.07705513027838473,0.08427838534442135,0.05112612216753013,0.14496452958197067,0.11717351865784742,0.05789574723342513,0.06926668977238146,0.0914485246881843,0.1094073183704235,0.12143612116117888,0.11101945627974964,0.12795811034701648,0.1158790387242653,0.09527669776327176,0.08304604933445706,0.07422728810834942,8.056,3.4276713397129184
